,Date of Lead Publication,Imported By,Date Imported,Verification Status,Lead Id,Lead Title,Lead URL,Authoring Organizations Type,Author,Source,Lead Priority,Assignee,Entry Id,Lead-Entry Id,Modified Excerpt,Original Excerpt,Context - Dimension,Context - Subdimension,Population,Vulnerable groups - Level 0,Malawi Polygons,Country,Country (code),District,District (code),Town,Town (code),Date,Usefulness of the source,Health Services - Dimension,Health Services - Subdimension,Outbreak - Dimension,Outbreak - Subdimension,Health and social consequences,Interventions to control the outbreak/emergency,Spread of the outbreak/emergency,Health workforce,Socio-economic status
1752,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Geographic and infrastructure,Rural,,,Malawi,Malawi,Machinga,Machinga,,,2016-03-06,* Very helpful content/Very detailed article,Acceptibility,Self efficacy,Response,Vaccination,Decrease,Enable,Discourage,,
1753,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Social organisation and administrative structure,Rural,,,Malawi,Malawi,Machinga,Machinga,,,2016-03-06,* Very helpful content/Very detailed article,Acceptibility,Self efficacy,Response,Vaccination,Decrease,Enable,Discourage,,
1754,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Population and ethnicity,Rural,,,Malawi,Malawi,Machinga,Machinga,,,2016-03-06,* Very helpful content/Very detailed article,Acceptibility,Self efficacy,Response,Vaccination,Decrease,Enable,Discourage,,
1755,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Geographic and infrastructure,Rural,,,Malawi,Malawi,,,,,2016-03-06,* Very helpful content/Very detailed article,Acceptibility,Self efficacy,Response,Vaccination,Decrease,Enable,Discourage,,
1756,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Social organisation and administrative structure,Rural,,,Malawi,Malawi,,,,,2016-03-06,* Very helpful content/Very detailed article,Acceptibility,Self efficacy,Response,Vaccination,Decrease,Enable,Discourage,,
1757,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Population and ethnicity,Rural,,,Malawi,Malawi,,,,,2016-03-06,* Very helpful content/Very detailed article,Acceptibility,Self efficacy,Response,Vaccination,Decrease,Enable,Discourage,,
1758,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Geographic and infrastructure,Rural,,,Malawi,Malawi,Zomba,Zomba,,,2016-03-06,* Very helpful content/Very detailed article,Accessibility,Organizational,Response,Vaccination,Decrease,Enable,Discourage,,
1759,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Social organisation and administrative structure,Rural,,,Malawi,Malawi,Zomba,Zomba,,,2016-03-06,* Very helpful content/Very detailed article,Accessibility,Organizational,Response,Vaccination,Decrease,Enable,Discourage,,
1760,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Population and ethnicity,Rural,,,Malawi,Malawi,Zomba,Zomba,,,2016-03-06,* Very helpful content/Very detailed article,Accessibility,Organizational,Response,Vaccination,Decrease,Enable,Discourage,,
1761,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Geographic and infrastructure,Rural,,,Malawi,Malawi,Machinga,Machinga,,,2016-03-06,* Very helpful content/Very detailed article,Accessibility,Organizational,Response,Vaccination,Decrease,Enable,Discourage,,
1762,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Social organisation and administrative structure,Rural,,,Malawi,Malawi,Machinga,Machinga,,,2016-03-06,* Very helpful content/Very detailed article,Accessibility,Organizational,Response,Vaccination,Decrease,Enable,Discourage,,
1763,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Population and ethnicity,Rural,,,Malawi,Malawi,Machinga,Machinga,,,2016-03-06,* Very helpful content/Very detailed article,Accessibility,Organizational,Response,Vaccination,Decrease,Enable,Discourage,,
1764,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Geographic and infrastructure,Rural,,,Malawi,Malawi,,,,,2016-03-06,* Very helpful content/Very detailed article,Accessibility,Organizational,Response,Vaccination,Decrease,Enable,Discourage,,
1765,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Social organisation and administrative structure,Rural,,,Malawi,Malawi,,,,,2016-03-06,* Very helpful content/Very detailed article,Accessibility,Organizational,Response,Vaccination,Decrease,Enable,Discourage,,
1766,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Population and ethnicity,Rural,,,Malawi,Malawi,,,,,2016-03-06,* Very helpful content/Very detailed article,Accessibility,Organizational,Response,Vaccination,Decrease,Enable,Discourage,,
1767,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Geographic and infrastructure,Rural,,,Malawi,Malawi,Zomba,Zomba,,,2016-03-06,* Very helpful content/Very detailed article,Accessibility,Geographic/Transport,Response,Vaccination,Decrease,Enable,Discourage,,
1768,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Social organisation and administrative structure,Rural,,,Malawi,Malawi,Zomba,Zomba,,,2016-03-06,* Very helpful content/Very detailed article,Accessibility,Geographic/Transport,Response,Vaccination,Decrease,Enable,Discourage,,
1769,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Population and ethnicity,Rural,,,Malawi,Malawi,Zomba,Zomba,,,2016-03-06,* Very helpful content/Very detailed article,Accessibility,Geographic/Transport,Response,Vaccination,Decrease,Enable,Discourage,,
1770,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Geographic and infrastructure,Rural,,,Malawi,Malawi,Machinga,Machinga,,,2016-03-06,* Very helpful content/Very detailed article,Accessibility,Geographic/Transport,Response,Vaccination,Decrease,Enable,Discourage,,
1771,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Social organisation and administrative structure,Rural,,,Malawi,Malawi,Machinga,Machinga,,,2016-03-06,* Very helpful content/Very detailed article,Accessibility,Geographic/Transport,Response,Vaccination,Decrease,Enable,Discourage,,
1772,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Population and ethnicity,Rural,,,Malawi,Malawi,Machinga,Machinga,,,2016-03-06,* Very helpful content/Very detailed article,Accessibility,Geographic/Transport,Response,Vaccination,Decrease,Enable,Discourage,,
1773,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Geographic and infrastructure,Rural,,,Malawi,Malawi,,,,,2016-03-06,* Very helpful content/Very detailed article,Accessibility,Geographic/Transport,Response,Vaccination,Decrease,Enable,Discourage,,
1774,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Social organisation and administrative structure,Rural,,,Malawi,Malawi,,,,,2016-03-06,* Very helpful content/Very detailed article,Accessibility,Geographic/Transport,Response,Vaccination,Decrease,Enable,Discourage,,
1775,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Population and ethnicity,Rural,,,Malawi,Malawi,,,,,2016-03-06,* Very helpful content/Very detailed article,Accessibility,Geographic/Transport,Response,Vaccination,Decrease,Enable,Discourage,,
1776,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Geographic and infrastructure,Rural,,,Malawi,Malawi,Zomba,Zomba,,,2016-03-06,* Very helpful content/Very detailed article,Accessibility,Informational,Response,Vaccination,Decrease,Enable,Discourage,,
1777,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Social organisation and administrative structure,Rural,,,Malawi,Malawi,Zomba,Zomba,,,2016-03-06,* Very helpful content/Very detailed article,Accessibility,Informational,Response,Vaccination,Decrease,Enable,Discourage,,
1778,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Population and ethnicity,Rural,,,Malawi,Malawi,Zomba,Zomba,,,2016-03-06,* Very helpful content/Very detailed article,Accessibility,Informational,Response,Vaccination,Decrease,Enable,Discourage,,
1779,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Geographic and infrastructure,Rural,,,Malawi,Malawi,Machinga,Machinga,,,2016-03-06,* Very helpful content/Very detailed article,Accessibility,Informational,Response,Vaccination,Decrease,Enable,Discourage,,
1780,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Social organisation and administrative structure,Rural,,,Malawi,Malawi,Machinga,Machinga,,,2016-03-06,* Very helpful content/Very detailed article,Accessibility,Informational,Response,Vaccination,Decrease,Enable,Discourage,,
1781,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Population and ethnicity,Rural,,,Malawi,Malawi,Machinga,Machinga,,,2016-03-06,* Very helpful content/Very detailed article,Accessibility,Informational,Response,Vaccination,Decrease,Enable,Discourage,,
1782,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Geographic and infrastructure,Rural,,,Malawi,Malawi,,,,,2016-03-06,* Very helpful content/Very detailed article,Accessibility,Informational,Response,Vaccination,Decrease,Enable,Discourage,,
1783,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Social organisation and administrative structure,Rural,,,Malawi,Malawi,,,,,2016-03-06,* Very helpful content/Very detailed article,Accessibility,Informational,Response,Vaccination,Decrease,Enable,Discourage,,
1784,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578190,80041-578190,"Perception on vaccine delivery strategies.
Third strategy: Self-Administration Strategy (deployed on the
zimboweras). Among interviewees on the shore, about half thought this a feasible strategy provided participants received correct instructions on how to store and take the vaccine. Perceived risks included potential vaccine loss, vaccine storage outside the cold chain, and non-professionals opening vials 14 days after the first round.",,Factors,Population and ethnicity,Rural,,,Malawi,Malawi,,,,,2016-03-06,* Very helpful content/Very detailed article,Accessibility,Informational,Response,Vaccination,Decrease,Enable,Discourage,,
1785,2017-11-07,Delphyne de Peretti,2022-05-10,Uncontrolled,80041,Innovative vaccine delivery strategies in response to a cholera outbreak in the challenging context of Lake Chilwa. A rapid qualitative assessment,https://doi.org/10.1016/j.vaccine.2017.10.108,,,Vaccine,Low,Delphyne de Peretti,578189,80041-578189,"Perception on vaccine delivery strategies.
Second strategy: Community-Led Self-Administrated Second
Dose (used on the islands). This was considered a good strategy by
some participants on the islands, one on the lake shore and a few in
the zimboweras. 

However, a few participants from the islands noted that the use of Ziplock bags may be a ‘‘bad idea”, as they thought that all vaccine users should take OCV under direct medical supervision. 

One participant mentioned that relying on traditional leaders was only possible if they were trained:
‘‘If the community leaders are well- trained then they can be given
a chance to help us take the vaccine and taking two doses of vac-
cine at different times” [Woman, Chisi island]

Another participant said that changing previously scheduled
dates for the second vaccination round worried him.",,Factors,Geographic and infrastructure,Rural,,,Malawi,Malawi,Zomba,Zomba,,,2016-03-06,* Very helpful content/Very detailed article,Acceptibility,Affective attitude,Disease,Cholera,Decrease,Enable,Discourage,,
