,iso3,admin_level_1,indicator_id,subvariable,question,indicator_value,nominator,denominator,gender,age_group,age_info,target_group,area,indicator_date,indicator_matching,error_margin,representativeness,limitation,indicator_comment,source_id,interpolated,insert_date,publish,indicator_month,indicator_name,dimension,variable,indicator_type,indicator_publish,country_name,region,display_in_tableau,income_group,fragility_index_fund_for_peace,organisation,title,details,authors,methodology,sample_size,target_pop,scale,quality_check,access_type,source_comment,publication_channel,link,source_date,key_words,source_status,frequency,sample_type,population_size,category
1956,ZWE,National,VACP06,Fully vaccinated,How many initial doses or shots did you receive of a COVID-19 vaccine? - One dose of a one-dose vaccine / Two doses of a two-dose vaccine,0.440751,52.0,117.0,All,All,Unspecified,Unspecified,All,2022-03-01,Match,0.09245003270420485,Acceptable,"Facebook users only, Limited sample size",,S112,0,2022-04-07 13:06:30,1,2022-03-01,Percentage of individuals who have been vaccinated against COVID-19,Vaccination,Uptake,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
1957,ZWE,National,VACP06,Fully vaccinated,How many initial doses or shots did you receive of a COVID-19 vaccine? - One dose of a one-dose vaccine / Two doses of a two-dose vaccine,0.443142,31.0,69.0,All,All,Unspecified,Unspecified,Urban,2022-03-01,Match,0.1203858530857692,Acceptable,"Facebook users only, Limited sample size",,S112,0,2022-04-07 13:06:30,1,2022-03-01,Percentage of individuals who have been vaccinated against COVID-19,Vaccination,Uptake,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,,Urban
1958,ZWE,National,VACP06,Fully vaccinated,How many initial doses or shots did you receive of a COVID-19 vaccine? - One dose of a one-dose vaccine / Two doses of a two-dose vaccine,0.434213,23.0,53.0,Male,All,Unspecified,Unspecified,All,2022-01-01,Match,0.13736056394868904,Acceptable,"Facebook users only, Limited sample size",,S112,0,2022-04-07 11:27:06,1,2022-01-01,Percentage of individuals who have been vaccinated against COVID-19,Vaccination,Uptake,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,7092010.0,Male
1959,ZWE,National,VACP06,Fully vaccinated,How many initial doses or shots did you receive of a COVID-19 vaccine? - One dose of a one-dose vaccine / Two doses of a two-dose vaccine,0.506979,22.0,44.0,Male,All,Unspecified,Unspecified,All,2022-02-01,Match,0.15075567228888181,Acceptable,"Facebook users only, Extremely limited sample size",,S112,0,2022-04-07 12:22:05,1,2022-02-01,Percentage of individuals who have been vaccinated against COVID-19,Vaccination,Uptake,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,7092010.0,Male
1960,ZWE,National,VACP06,Fully vaccinated,How many initial doses or shots did you receive of a COVID-19 vaccine? - One dose of a one-dose vaccine / Two doses of a two-dose vaccine,0.450655,20.0,44.0,Male,All,Unspecified,Unspecified,All,2022-03-01,Match,0.15075567228888181,Acceptable,"Facebook users only, Extremely limited sample size",,S112,0,2022-04-07 13:06:30,1,2022-03-01,Percentage of individuals who have been vaccinated against COVID-19,Vaccination,Uptake,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,7092010.0,Male
1961,ZWE,National,VACP06,Two doses,,0.286931,,,All,All,Unspecified,Unspecified,All,2020-03-01,Partial,0.9258201122283936,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:09:48,1,2020-03-01,Percentage of individuals who have been vaccinated against COVID-19,Vaccination,Uptake,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
1962,ZWE,National,VACP06,Two doses,,0.286931,,,All,All,Unspecified,Unspecified,All,2020-04-01,Partial,0.8864052891731262,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:09:48,1,2020-04-01,Percentage of individuals who have been vaccinated against COVID-19,Vaccination,Uptake,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
1963,ZWE,National,VACP06,Two doses,,0.286931,,,All,All,Unspecified,Unspecified,All,2020-05-01,Partial,0.8451542258262634,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:09:48,1,2020-05-01,Percentage of individuals who have been vaccinated against COVID-19,Vaccination,Uptake,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
1964,ZWE,National,VACP06,Two doses,,0.286931,,,All,All,Unspecified,Unspecified,All,2020-06-01,Partial,0.8017837405204773,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:09:48,1,2020-06-01,Percentage of individuals who have been vaccinated against COVID-19,Vaccination,Uptake,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
1965,ZWE,National,VACP06,Two doses,,0.286931,,,All,All,Unspecified,Unspecified,All,2020-07-01,Partial,0.7559289336204529,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:09:48,1,2020-07-01,Percentage of individuals who have been vaccinated against COVID-19,Vaccination,Uptake,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
1966,ZWE,National,VACP06,Two doses,,0.286931,,,All,All,Unspecified,Unspecified,All,2020-08-01,Partial,0.7071067690849304,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:09:48,1,2020-08-01,Percentage of individuals who have been vaccinated against COVID-19,Vaccination,Uptake,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
1967,ZWE,National,VACP06,Two doses,,0.286931,,,All,All,Unspecified,Unspecified,All,2020-09-01,Partial,0.6546536684036255,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:09:48,1,2020-09-01,Percentage of individuals who have been vaccinated against COVID-19,Vaccination,Uptake,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
1968,ZWE,National,VACP06,Two doses,,0.286931,,,All,All,Unspecified,Unspecified,All,2020-10-01,Partial,0.5976142883300781,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:09:48,1,2020-10-01,Percentage of individuals who have been vaccinated against COVID-19,Vaccination,Uptake,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
1969,ZWE,National,VACP06,Two doses,,0.286931,,,All,All,Unspecified,Unspecified,All,2020-11-01,Partial,0.5345224738121033,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:09:48,1,2020-11-01,Percentage of individuals who have been vaccinated against COVID-19,Vaccination,Uptake,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
1970,ZWE,National,VACP06,Two doses,,0.286931,,,All,All,Unspecified,Unspecified,All,2020-12-01,Partial,0.4629100561141968,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:09:48,1,2020-12-01,Percentage of individuals who have been vaccinated against COVID-19,Vaccination,Uptake,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
1971,ZWE,National,VACP06,Two doses,,0.286931,,,All,All,Unspecified,Unspecified,All,2021-01-01,Partial,0.37796446681022644,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:09:48,1,2021-01-01,Percentage of individuals who have been vaccinated against COVID-19,Vaccination,Uptake,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
1972,ZWE,National,VACP06,Two doses,Have you had a COVID-19 vaccination? - Yes,0.490835,25.0,50.0,All,All,Unspecified,Unspecified,All,2021-06-01,Match,0.1414213562373095,Acceptable,"Facebook users only, Limited sample size",,S112,0,2022-03-24 04:04:04,1,2021-06-01,Percentage of individuals who have been vaccinated against COVID-19,Vaccination,Uptake,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
1973,ZWE,National,VACP06,Two doses,Have you had a COVID-19 vaccination? - Yes,0.532381,29.0,54.0,All,All,Unspecified,Unspecified,All,2021-07-01,Match,0.13608276348795434,Acceptable,"Facebook users only, Limited sample size",,S112,0,2022-03-24 05:41:18,1,2021-07-01,Percentage of individuals who have been vaccinated against COVID-19,Vaccination,Uptake,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
1974,ZWE,National,VACP06,Two doses,Have you had a COVID-19 vaccination? - Yes,0.47641,44.0,92.0,All,All,Unspecified,Unspecified,All,2021-08-01,Match,0.10425720702853739,Acceptable,"Facebook users only, Limited sample size",,S112,0,2022-03-24 07:17:41,1,2021-08-01,Percentage of individuals who have been vaccinated against COVID-19,Vaccination,Uptake,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
1975,ZWE,National,VACP06,Two doses,Have you had a COVID-19 vaccination? - Yes,0.573375,26.0,46.0,All,All,Unspecified,Unspecified,Urban,2021-08-01,Match,0.14744195615489714,Acceptable,"Facebook users only, Extremely limited sample size",,S112,0,2022-03-24 07:17:41,1,2021-08-01,Percentage of individuals who have been vaccinated against COVID-19,Vaccination,Uptake,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,,Urban
1976,ZWE,National,VACP06,Two doses,Have you had a COVID-19 vaccination? - Yes,0.549977,43.0,79.0,All,All,Unspecified,Unspecified,All,2021-09-01,Match,0.1125087900926024,Acceptable,"Facebook users only, Limited sample size",,S112,0,2022-03-24 08:25:51,1,2021-09-01,Percentage of individuals who have been vaccinated against COVID-19,Vaccination,Uptake,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
1977,ZWE,National,VACP06,Two doses,Have you had a COVID-19 vaccination? - Yes,0.633674,53.0,83.0,All,All,Unspecified,Unspecified,All,2021-10-01,Match,0.10976425998969035,Acceptable,"Facebook users only, Limited sample size",,S112,0,2022-03-24 09:33:51,1,2021-10-01,Percentage of individuals who have been vaccinated against COVID-19,Vaccination,Uptake,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
1978,ZWE,National,VACP06,Two doses,Have you had a COVID-19 vaccination? - Yes,0.631166,54.0,85.0,All,All,Unspecified,Unspecified,All,2021-11-01,Match,0.10846522890932808,Acceptable,"Facebook users only, Limited sample size",,S112,0,2022-03-24 10:40:22,1,2021-11-01,Percentage of individuals who have been vaccinated against COVID-19,Vaccination,Uptake,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
1979,ZWE,National,VACP06,Two doses,Have you had a COVID-19 vaccination? - Yes,0.82812,36.0,44.0,All,All,Unspecified,Unspecified,Urban,2021-11-01,Match,0.15075567228888181,Acceptable,"Facebook users only, Extremely limited sample size",,S112,0,2022-03-24 10:40:22,1,2021-11-01,Percentage of individuals who have been vaccinated against COVID-19,Vaccination,Uptake,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,,Urban
1980,ZWE,National,VACP06,Two doses,Have you had a COVID-19 vaccination? - Yes,0.818716,54.0,66.0,All,All,Unspecified,Unspecified,All,2021-12-01,Match,0.12309149097933272,Acceptable,"Facebook users only, Limited sample size",,S112,0,2022-03-24 11:34:21,1,2021-12-01,Percentage of individuals who have been vaccinated against COVID-19,Vaccination,Uptake,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,University of Maryland,COVID-19 World Survey Data API,"This is an API for accessing the daily COVID-19 World Symptoms Survey data. Data calculated based on the Facebook global symptoms survey data. Using the survey data, we estimate the percentage of people in a given country or region. ","Junchuan Fan, Yao Li, Kathleen Stewart, Anil R. Kommareddy, Adrianne Bradford, Samantha Chiu, Frauke Kreuter, Neta Barkay, Alyssa Bilinski, Brian Kim, Roee Eliat, Tal Galili, Daniel Haimovich, Sarah LaRocca, Stanley Presser, Katherine Morris, Joshua A Salomon, Elizabeth A. Stuart, Ryan Tibshirani, Tali Alterman Barash, Curtiss Cobb, Andres Garcia, Andi Gros, Ahmed Isa, Alex Kaess, Faisal Karim, Ofir Eretz Kedosha, Shelly Matskel, Roee Melamed, Amey Patankar, Irit Rutenberg, Tal Salmona, David Vannette",Misc.,,,Multi-country,Peer-review,Dataset,,University of Maryland,https://covidmap.umd.edu/api.html,2020-06-01,vaccination|protection measures|trust,Processed,monthly,Panel-based sample,14862924.0,Global
1981,ZWE,National,VACP06,Two doses,,0.818716,,,All,All,Unspecified,Unspecified,All,2022-01-01,Partial,0.17407765984535217,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:09:48,1,2022-01-01,Percentage of individuals who have been vaccinated against COVID-19,Vaccination,Uptake,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
1982,ZWE,National,VACP06,Two doses,,0.818716,,,All,All,Unspecified,Unspecified,All,2022-02-01,Partial,0.21320071816444397,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:09:48,1,2022-02-01,Percentage of individuals who have been vaccinated against COVID-19,Vaccination,Uptake,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
1983,ZWE,National,VACP06,Two doses,,0.818716,,,All,All,Unspecified,Unspecified,All,2022-03-01,Partial,0.24618297815322876,Acceptable,Interpolation,interpolation,S000,1,2022-04-07 21:09:48,1,2022-03-01,Percentage of individuals who have been vaccinated against COVID-19,Vaccination,Uptake,Core indicator,N,Zimbabwe,ESAR,Y,Lower middle income,Extremely Fragile,Interpolation,Interpolation,,,,,,,,,,,,,,,,,14862924.0,Global
